person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
56.0,male,Associate,42282.9,32,RENT,8663.84,MEDICAL,14.44,0.2,13.0,559,Yes,0
33.0,male,Associate,35778.98,3,RENT,8300.29,HOMEIMPROVEMENT,15.06,0.23,9.0,574,No,0
33.0,male,Associate,41489.92,13,OWN,15051.37,DEBTCONSOLIDATION,16.73,0.36,10.0,584,Yes,0
48.0,male,Associate,43886.43,18,MORTGAGE,3717.32,MEDICAL,15.41,0.08,10.0,583,Yes,0
52.0,male,Master,199640.44,2,MORTGAGE,35000.0,HOMEIMPROVEMENT,9.28,0.18,22.0,687,No,1
40.0,male,Master,51072.24,0,RENT,10944.32,EDUCATION,16.91,0.21,8.0,557,Yes,0
31.0,female,High School,26975.63,3,OWN,7927.02,PERSONAL,16.15,0.29,8.0,596,No,0
45.0,female,High School,38055.35,14,OTHER,12499.51,HOMEIMPROVEMENT,16.28,0.33,14.0,598,Yes,0
48.0,male,Associate,34269.49,29,MORTGAGE,15944.91,DEBTCONSOLIDATION,14.06,0.47,19.0,620,Yes,0
42.0,female,High School,47996.02,21,MORTGAGE,5849.65,PERSONAL,14.57,0.12,11.0,554,No,1
55.0,male,Bachelor,44388.84,36,OWN,8516.52,VENTURE,12.79,0.19,13.0,600,Yes,0
47.0,male,Associate,64773.12,22,MORTGAGE,8944.16,MEDICAL,12.83,0.14,19.0,652,No,1
39.0,female,High School,18512.61,2,RENT,9495.93,VENTURE,16.34,0.51,15.0,599,Yes,0
40.0,male,Doctorate,68390.64,17,RENT,31610.76,EDUCATION,15.19,0.46,12.0,548,Yes,0
45.0,female,Bachelor,32952.12,10,RENT,13583.8,DEBTCONSOLIDATION,17.36,0.41,18.0,632,Yes,0
42.0,male,High School,25976.86,7,RENT,4825.15,MEDICAL,15.62,0.19,6.0,540,Yes,0
33.0,male,Bachelor,21611.6,8,RENT,4760.42,PERSONAL,16.57,0.22,8.0,634,Yes,0
47.0,male,Associate,12742.25,11,RENT,1939.95,PERSONAL,15.33,0.15,13.0,614,Yes,0
40.0,male,Bachelor,49191.11,14,MORTGAGE,18476.1,DEBTCONSOLIDATION,14.46,0.38,13.0,585,Yes,0
41.0,female,Associate,23696.07,23,MORTGAGE,10433.75,HOMEIMPROVEMENT,14.68,0.44,10.0,536,Yes,0
37.0,male,High School,79363.28,6,MORTGAGE,10555.79,PERSONAL,17.99,0.13,5.0,526,Yes,0
61.0,male,Associate,36163.11,11,MORTGAGE,4787.67,MEDICAL,14.85,0.13,21.0,597,Yes,0
50.0,male,Doctorate,145142.57,32,OWN,35000.0,DEBTCONSOLIDATION,9.79,0.24,18.0,738,No,1
64.0,female,Bachelor,57747.78,4,RENT,16085.64,MEDICAL,14.2,0.28,27.0,632,No,0
42.0,female,Bachelor,37386.14,21,OTHER,8344.88,MEDICAL,15.03,0.22,16.0,614,No,1
51.0,female,Master,58191.98,13,RENT,15834.41,PERSONAL,12.31,0.27,25.0,639,No,1
47.0,female,Master,122206.0,28,OWN,35000.0,HOMEIMPROVEMENT,13.71,0.29,18.0,653,Yes,0
40.0,female,Master,106541.44,17,MORTGAGE,10756.78,MEDICAL,11.37,0.1,9.0,589,No,1
42.0,male,High School,48927.63,3,MORTGAGE,18730.89,DEBTCONSOLIDATION,11.24,0.38,17.0,647,Yes,0
50.0,female,High School,28312.54,17,OWN,9619.22,PERSONAL,15.53,0.34,19.0,640,Yes,0
37.0,male,Bachelor,67373.39,5,MORTGAGE,6812.27,PERSONAL,16.0,0.1,13.0,539,Yes,0
55.0,male,Doctorate,52839.58,1,RENT,10251.66,MEDICAL,17.93,0.19,17.0,537,Yes,0
46.0,female,Bachelor,99924.73,17,MORTGAGE,30176.15,PERSONAL,15.15,0.3,9.0,629,No,0
53.0,female,Doctorate,162111.32,23,MORTGAGE,34558.56,HOMEIMPROVEMENT,13.28,0.21,21.0,723,No,1
48.0,female,Bachelor,33668.02,25,RENT,3684.22,PERSONAL,17.58,0.11,10.0,551,Yes,0
33.0,male,High School,41396.45,11,RENT,9001.04,PERSONAL,17.79,0.22,10.0,556,Yes,0
44.0,female,Master,43345.65,16,OWN,7610.58,VENTURE,11.28,0.18,15.0,637,Yes,0
55.0,male,Master,122897.58,22,MORTGAGE,30576.02,PERSONAL,15.9,0.25,17.0,672,No,1
46.0,female,Bachelor,34289.96,17,OTHER,13712.74,EDUCATION,16.86,0.4,9.0,571,Yes,0
45.0,male,Bachelor,58138.13,4,OWN,18335.16,VENTURE,19.58,0.32,11.0,596,Yes,0
46.0,male,Associate,69193.52,18,OWN,20326.24,EDUCATION,15.06,0.29,11.0,587,Yes,0
32.0,male,Bachelor,49452.1,2,MORTGAGE,15612.05,EDUCATION,15.53,0.32,4.0,526,Yes,0
56.0,female,Associate,77580.11,22,OWN,23115.69,HOMEIMPROVEMENT,15.74,0.3,12.0,646,Yes,0
30.0,male,Bachelor,58252.77,5,RENT,15221.11,MEDICAL,18.28,0.26,7.0,537,Yes,0
59.0,male,Bachelor,146479.13,35,MORTGAGE,35000.0,VENTURE,10.97,0.24,11.0,633,No,1
42.0,male,High School,19851.29,8,RENT,5664.83,PERSONAL,14.1,0.29,12.0,627,No,0
49.0,male,High School,24843.23,0,RENT,5178.49,MEDICAL,15.2,0.21,17.0,552,Yes,0
32.0,male,High School,11735.03,1,RENT,2662.41,DEBTCONSOLIDATION,14.49,0.23,5.0,585,Yes,0
52.0,female,Bachelor,44807.74,7,MORTGAGE,10306.88,DEBTCONSOLIDATION,14.06,0.23,25.0,638,No,1
50.0,male,Associate,28931.99,28,RENT,11669.69,EDUCATION,13.16,0.4,15.0,606,Yes,0
49.0,male,Bachelor,33037.76,24,OTHER,10236.87,PERSONAL,15.85,0.31,19.0,639,No,1
32.0,male,Bachelor,26168.3,13,RENT,5105.72,HOMEIMPROVEMENT,14.22,0.2,5.0,576,No,0
39.0,male,High School,30603.36,16,MORTGAGE,5794.8,VENTURE,13.44,0.19,6.0,604,Yes,0
48.0,female,Bachelor,56175.05,4,OWN,11204.1,PERSONAL,13.86,0.2,9.0,559,No,0
56.0,male,Bachelor,59672.09,1,OTHER,26833.18,DEBTCONSOLIDATION,15.37,0.45,15.0,606,No,0
38.0,female,Bachelor,91252.32,11,MORTGAGE,35000.0,DEBTCONSOLIDATION,13.72,0.38,8.0,570,No,1
38.0,male,High School,57819.2,11,OWN,6258.18,MEDICAL,17.47,0.11,7.0,548,Yes,0
47.0,male,Bachelor,31920.23,12,RENT,5465.05,HOMEIMPROVEMENT,17.52,0.17,12.0,581,No,0
70.0,male,Bachelor,46167.35,31,RENT,7699.73,EDUCATION,12.77,0.17,16.0,647,No,0
40.0,female,Bachelor,59060.03,9,MORTGAGE,26565.98,VENTURE,18.55,0.45,15.0,566,Yes,0
42.0,male,High School,36415.75,5,RENT,7189.47,MEDICAL,17.09,0.2,10.0,507,Yes,0
40.0,female,Bachelor,113557.95,13,MORTGAGE,35000.0,HOMEIMPROVEMENT,17.41,0.31,14.0,588,No,0
44.0,female,Doctorate,71765.57,10,RENT,19939.8,DEBTCONSOLIDATION,16.45,0.28,18.0,601,Yes,0
57.0,male,Master,113100.68,18,MORTGAGE,35000.0,HOMEIMPROVEMENT,10.12,0.31,28.0,733,No,1
44.0,male,Master,75640.01,22,RENT,31932.57,EDUCATION,15.55,0.42,14.0,587,No,0
70.0,male,High School,50899.68,23,RENT,17373.16,PERSONAL,13.93,0.34,21.0,653,No,0
46.0,male,Bachelor,81266.91,27,MORTGAGE,26358.43,DEBTCONSOLIDATION,10.91,0.32,20.0,689,No,1
58.0,male,High School,32446.23,5,RENT,3227.49,MEDICAL,12.61,0.1,29.0,614,No,0
42.0,female,Bachelor,36492.03,16,OWN,11968.04,PERSONAL,12.73,0.33,15.0,644,Yes,0
35.0,female,Bachelor,64451.31,12,RENT,15184.38,HOMEIMPROVEMENT,13.74,0.24,9.0,599,No,0
44.0,female,Bachelor,65955.07,2,MORTGAGE,27924.5,HOMEIMPROVEMENT,12.37,0.42,9.0,535,Yes,0
50.0,male,Doctorate,99436.81,19,MORTGAGE,20207.94,MEDICAL,18.13,0.2,18.0,627,No,1
39.0,male,Master,18567.3,15,RENT,5217.31,DEBTCONSOLIDATION,16.09,0.28,8.0,530,Yes,0
56.0,female,High School,28549.21,2,RENT,3804.23,HOMEIMPROVEMENT,18.45,0.13,13.0,560,No,0
41.0,male,Master,109643.52,19,OWN,28859.82,MEDICAL,15.36,0.26,10.0,625,No,1
37.0,female,Master,40148.26,7,RENT,10808.68,PERSONAL,15.32,0.27,9.0,540,Yes,0
70.0,female,Bachelor,114043.89,34,MORTGAGE,35000.0,EDUCATION,13.4,0.31,26.0,710,No,1
38.0,male,High School,23753.47,4,RENT,7318.72,DEBTCONSOLIDATION,14.63,0.31,9.0,558,Yes,0
41.0,male,High School,27039.05,3,RENT,7566.05,MEDICAL,21.19,0.28,6.0,503,No,0
51.0,female,Associate,49413.76,13,MORTGAGE,13099.43,MEDICAL,13.37,0.27,16.0,616,No,1
42.0,female,High School,20015.51,3,RENT,4918.4,PERSONAL,13.88,0.25,10.0,591,Yes,0
37.0,male,Associate,59038.27,2,MORTGAGE,22531.56,EDUCATION,18.26,0.38,10.0,561,Yes,0
40.0,male,High School,69893.92,13,RENT,12553.61,MEDICAL,14.52,0.18,10.0,613,No,1
65.0,male,Bachelor,38610.34,29,RENT,15540.59,HOMEIMPROVEMENT,17.85,0.4,21.0,601,No,0
50.0,female,Bachelor,60996.26,30,MORTGAGE,20650.82,PERSONAL,10.44,0.34,22.0,706,No,0
52.0,male,High School,105498.81,20,OWN,14447.63,DEBTCONSOLIDATION,16.58,0.14,21.0,678,No,1
47.0,female,Master,129879.09,16,MORTGAGE,33857.36,HOMEIMPROVEMENT,10.67,0.26,19.0,680,No,1
49.0,female,High School,17786.99,18,RENT,2199.82,PERSONAL,16.54,0.12,18.0,579,Yes,0
41.0,female,Associate,91544.29,23,MORTGAGE,22656.53,VENTURE,12.11,0.25,16.0,658,Yes,0
46.0,male,Bachelor,9845.46,10,RENT,3648.49,DEBTCONSOLIDATION,15.02,0.37,16.0,596,Yes,0
31.0,male,Bachelor,72927.53,9,MORTGAGE,20574.17,DEBTCONSOLIDATION,17.84,0.28,3.0,581,No,0
54.0,female,Associate,34125.84,26,RENT,5443.59,HOMEIMPROVEMENT,11.79,0.16,18.0,664,No,1
41.0,female,Bachelor,62271.48,4,RENT,25291.55,DEBTCONSOLIDATION,19.16,0.41,12.0,565,Yes,0
36.0,male,Associate,52636.33,16,MORTGAGE,15748.03,MEDICAL,15.2,0.3,13.0,641,No,1
46.0,female,High School,39136.53,12,RENT,5802.4,VENTURE,11.18,0.15,14.0,616,Yes,0
43.0,female,Associate,57124.86,10,RENT,9289.45,MEDICAL,16.25,0.16,9.0,533,Yes,0
54.0,female,High School,26872.57,8,MORTGAGE,4757.05,DEBTCONSOLIDATION,13.82,0.18,17.0,650,No,1
44.0,female,Doctorate,62369.01,11,MORTGAGE,15512.64,EDUCATION,16.12,0.25,12.0,572,No,1
40.0,female,Bachelor,90698.83,13,OWN,24379.41,PERSONAL,12.88,0.27,12.0,612,No,1
44.0,female,High School,43228.02,24,MORTGAGE,4996.44,MEDICAL,14.01,0.12,10.0,596,Yes,0
60.0,male,Bachelor,42840.3,13,RENT,5287.41,EDUCATION,13.58,0.12,17.0,571,Yes,0
54.0,female,Bachelor,58943.48,22,MORTGAGE,23059.9,HOMEIMPROVEMENT,15.25,0.39,26.0,690,No,0
50.0,female,Associate,45881.9,28,RENT,12825.25,MEDICAL,11.76,0.28,16.0,603,Yes,0
55.0,female,Doctorate,79288.6,19,OWN,14453.62,PERSONAL,11.4,0.18,25.0,617,Yes,1
51.0,male,Bachelor,63823.52,6,MORTGAGE,26547.98,HOMEIMPROVEMENT,13.27,0.42,24.0,607,No,0
38.0,female,High School,24740.7,15,RENT,2222.92,PERSONAL,16.21,0.09,13.0,519,Yes,0
52.0,female,Bachelor,132494.86,19,MORTGAGE,24038.79,MEDICAL,13.92,0.18,15.0,597,Yes,0
56.0,female,Master,79146.11,12,RENT,21258.05,EDUCATION,13.5,0.27,13.0,638,Yes,0
57.0,female,High School,17427.53,34,RENT,2812.71,MEDICAL,17.17,0.16,25.0,596,Yes,0
36.0,male,High School,34539.11,0,RENT,8134.06,DEBTCONSOLIDATION,14.32,0.24,10.0,569,No,1
41.0,female,Bachelor,40987.4,23,MORTGAGE,5985.3,MEDICAL,15.02,0.15,9.0,561,Yes,0
40.0,female,Bachelor,58635.37,16,RENT,12362.28,EDUCATION,15.12,0.21,14.0,640,Yes,0
42.0,female,High School,36426.44,17,RENT,15997.71,VENTURE,18.18,0.44,13.0,589,Yes,0
49.0,male,Doctorate,134053.08,20,MORTGAGE,35000.0,HOMEIMPROVEMENT,15.76,0.26,20.0,624,No,1
46.0,female,High School,60905.2,28,MORTGAGE,30895.73,DEBTCONSOLIDATION,10.02,0.51,14.0,637,Yes,0
46.0,female,Bachelor,62693.51,12,MORTGAGE,13816.92,PERSONAL,15.26,0.22,16.0,595,No,0
35.0,male,Master,197468.1,17,OWN,35000.0,EDUCATION,15.66,0.18,7.0,660,No,0
40.0,female,High School,21327.61,1,RENT,11239.79,VENTURE,12.44,0.53,9.0,560,Yes,0
58.0,female,Bachelor,132476.08,38,MORTGAGE,35000.0,HOMEIMPROVEMENT,13.2,0.26,24.0,665,Yes,0
56.0,female,High School,87603.98,36,RENT,22792.31,HOMEIMPROVEMENT,13.14,0.26,17.0,646,Yes,0
44.0,female,Bachelor,61519.08,7,OWN,17652.29,VENTURE,19.73,0.29,12.0,566,Yes,0
52.0,male,Bachelor,84179.81,25,MORTGAGE,8696.52,MEDICAL,15.21,0.1,14.0,615,No,1
48.0,female,Bachelor,90281.57,12,RENT,19039.49,DEBTCONSOLIDATION,15.24,0.21,19.0,629,No,1
53.0,female,Bachelor,48636.48,13,MORTGAGE,21404.63,HOMEIMPROVEMENT,17.72,0.44,23.0,577,Yes,0
53.0,female,Associate,37131.85,18,OWN,17646.62,VENTURE,10.08,0.48,12.0,597,No,0
45.0,male,High School,26146.58,5,RENT,5248.63,PERSONAL,16.76,0.2,16.0,573,Yes,0
50.0,male,High School,39230.21,7,RENT,14989.21,DEBTCONSOLIDATION,15.56,0.38,12.0,531,No,1
49.0,male,Bachelor,47676.12,17,MORTGAGE,5504.96,PERSONAL,14.37,0.12,12.0,550,Yes,0
45.0,female,Master,58807.47,27,RENT,29104.31,DEBTCONSOLIDATION,16.13,0.49,9.0,533,Yes,0
43.0,female,Bachelor,27497.52,0,RENT,10209.99,VENTURE,14.08,0.37,9.0,618,Yes,0
63.0,female,Associate,30435.3,21,RENT,8809.48,PERSONAL,15.06,0.29,20.0,619,Yes,0
45.0,female,Doctorate,62027.34,12,RENT,16102.84,PERSONAL,16.55,0.26,11.0,600,Yes,0
51.0,male,High School,32061.94,25,MORTGAGE,11510.85,DEBTCONSOLIDATION,16.57,0.36,12.0,642,No,0
62.0,male,Doctorate,107454.01,44,OTHER,22368.1,MEDICAL,8.06,0.21,25.0,797,No,1
50.0,female,High School,27034.14,18,RENT,3263.72,MEDICAL,15.1,0.12,21.0,595,No,0
50.0,male,High School,55117.94,24,OWN,12193.55,PERSONAL,10.27,0.22,15.0,596,No,1
45.0,female,Master,164069.66,3,MORTGAGE,35000.0,PERSONAL,14.21,0.21,7.0,571,Yes,0
49.0,female,Associate,97828.58,31,RENT,10057.07,PERSONAL,14.52,0.1,17.0,644,Yes,0
42.0,male,Master,48410.5,23,MORTGAGE,11831.22,EDUCATION,17.75,0.24,16.0,551,Yes,0
70.0,female,Bachelor,54050.32,20,RENT,26356.76,VENTURE,16.7,0.49,29.0,714,No,0
35.0,female,High School,19390.76,12,RENT,8204.22,VENTURE,15.03,0.42,11.0,585,Yes,0
44.0,female,High School,34379.67,2,RENT,5901.8,HOMEIMPROVEMENT,15.23,0.17,7.0,540,Yes,0
50.0,female,Associate,55011.73,19,MORTGAGE,9062.49,HOMEIMPROVEMENT,16.31,0.16,12.0,545,Yes,0
50.0,female,Bachelor,73006.76,31,MORTGAGE,14171.78,MEDICAL,12.02,0.19,18.0,693,No,0
42.0,female,Associate,22528.6,3,RENT,5265.3,DEBTCONSOLIDATION,14.68,0.23,11.0,544,Yes,0
33.0,male,High School,26844.65,13,RENT,3577.43,PERSONAL,15.63,0.13,5.0,608,Yes,0
36.0,female,High School,64271.39,18,MORTGAGE,17929.61,MEDICAL,12.75,0.28,13.0,593,Yes,0
47.0,female,Bachelor,72495.99,16,OWN,29412.21,DEBTCONSOLIDATION,15.65,0.41,13.0,607,Yes,0
32.0,female,High School,23363.49,11,RENT,6412.41,EDUCATION,17.59,0.27,9.0,517,Yes,0
51.0,male,Associate,21404.16,7,RENT,2586.56,MEDICAL,13.89,0.12,24.0,660,Yes,0
57.0,male,High School,37907.78,17,MORTGAGE,4349.77,HOMEIMPROVEMENT,18.51,0.11,10.0,519,Yes,0
53.0,female,Master,79367.7,26,RENT,12744.98,HOMEIMPROVEMENT,15.01,0.16,25.0,696,No,1
55.0,female,Bachelor,31248.71,16,MORTGAGE,7337.21,EDUCATION,12.95,0.23,23.0,677,No,1
32.0,female,High School,25801.39,0,RENT,5525.03,EDUCATION,18.15,0.21,9.0,491,Yes,0
43.0,male,Bachelor,49915.93,21,RENT,8010.83,PERSONAL,15.17,0.16,9.0,616,No,0
37.0,female,Associate,35654.35,18,RENT,6606.73,HOMEIMPROVEMENT,14.07,0.19,6.0,611,No,1
34.0,female,Bachelor,43971.19,10,OWN,6500.38,EDUCATION,17.68,0.15,8.0,579,Yes,0
41.0,female,High School,44469.8,16,RENT,6614.69,EDUCATION,12.82,0.15,8.0,592,Yes,0
62.0,female,Associate,41855.35,6,OWN,14482.16,PERSONAL,14.34,0.35,27.0,652,No,1
66.0,male,Master,124704.77,8,RENT,14353.32,MEDICAL,11.88,0.12,30.0,693,No,1
38.0,female,High School,44595.48,19,RENT,8056.43,DEBTCONSOLIDATION,16.95,0.18,15.0,568,Yes,0
46.0,male,Bachelor,73990.66,4,MORTGAGE,9029.1,PERSONAL,14.06,0.12,11.0,582,Yes,0
49.0,female,High School,22519.02,30,MORTGAGE,5155.72,HOMEIMPROVEMENT,18.94,0.23,16.0,600,No,0
43.0,male,Associate,39671.4,1,RENT,18334.15,EDUCATION,15.56,0.46,9.0,622,Yes,0
58.0,female,Bachelor,51416.58,19,MORTGAGE,13142.88,PERSONAL,14.12,0.26,17.0,613,Yes,0
41.0,male,High School,57235.03,18,OWN,28585.5,DEBTCONSOLIDATION,15.92,0.5,9.0,582,Yes,0
40.0,male,High School,35409.58,2,OWN,7020.12,DEBTCONSOLIDATION,16.06,0.2,11.0,571,Yes,0
38.0,female,Associate,82253.1,2,OTHER,20982.8,MEDICAL,16.22,0.26,8.0,589,Yes,0
43.0,male,Associate,30420.6,19,OWN,4224.97,HOMEIMPROVEMENT,16.94,0.14,6.0,533,Yes,0
28.0,male,Master,44448.63,5,RENT,14533.64,EDUCATION,17.78,0.33,4.0,576,Yes,0
43.0,female,Bachelor,74448.14,20,RENT,29595.18,EDUCATION,10.44,0.4,8.0,586,Yes,0
46.0,male,Master,64356.54,10,RENT,9764.23,HOMEIMPROVEMENT,13.87,0.15,8.0,599,No,1
30.0,female,Master,42189.64,9,RENT,8475.2,PERSONAL,17.31,0.2,6.0,522,No,0
47.0,female,High School,46725.3,16,OWN,6455.6,PERSONAL,12.33,0.14,17.0,605,Yes,0
37.0,male,Master,46247.79,1,MORTGAGE,14479.07,VENTURE,14.99,0.31,13.0,629,No,0
47.0,male,Master,99142.96,20,MORTGAGE,15321.87,HOMEIMPROVEMENT,14.47,0.15,10.0,678,No,1
46.0,female,Associate,22387.49,26,OWN,6570.82,PERSONAL,18.57,0.29,8.0,596,No,0
47.0,female,Bachelor,44162.03,6,RENT,4464.14,PERSONAL,17.76,0.1,18.0,563,Yes,0
53.0,male,Associate,56650.87,28,MORTGAGE,7573.42,PERSONAL,16.84,0.13,18.0,567,Yes,0
26.0,female,High School,33350.0,1,RENT,2793.24,MEDICAL,17.15,0.08,6.0,565,No,0
37.0,male,High School,56527.93,18,OWN,17023.59,PERSONAL,12.81,0.3,9.0,652,No,0
43.0,male,High School,30473.54,8,RENT,5860.96,DEBTCONSOLIDATION,14.58,0.19,17.0,580,Yes,0
33.0,male,Associate,53315.1,10,RENT,20781.65,EDUCATION,16.67,0.39,4.0,545,No,0
52.0,female,Bachelor,64640.44,32,RENT,22081.75,DEBTCONSOLIDATION,13.92,0.34,25.0,679,No,1
38.0,male,High School,52032.2,11,MORTGAGE,7866.84,EDUCATION,11.74,0.15,9.0,661,No,1
55.0,male,High School,17971.42,16,MORTGAGE,4788.51,PERSONAL,15.68,0.27,25.0,637,No,0
55.0,female,High School,10838.06,18,RENT,3649.51,PERSONAL,16.42,0.34,10.0,574,Yes,0
44.0,male,Doctorate,145656.21,6,MORTGAGE,35000.0,DEBTCONSOLIDATION,15.78,0.24,9.0,597,Yes,0
43.0,female,Bachelor,35359.82,1,RENT,5759.27,VENTURE,14.24,0.16,14.0,580,No,1
34.0,female,High School,14693.52,8,RENT,2890.47,HOMEIMPROVEMENT,16.24,0.2,4.0,572,Yes,0
45.0,male,Bachelor,59455.85,22,RENT,19443.62,PERSONAL,17.88,0.33,14.0,587,Yes,0
53.0,male,Master,49753.05,6,RENT,13063.75,VENTURE,16.36,0.26,13.0,617,Yes,0
48.0,male,Bachelor,80487.91,28,MORTGAGE,17987.24,PERSONAL,13.88,0.22,15.0,665,No,0
60.0,male,Master,107931.27,32,OWN,35000.0,PERSONAL,11.95,0.32,26.0,666,Yes,0
42.0,male,Associate,37760.04,16,RENT,7250.93,PERSONAL,13.76,0.19,14.0,622,No,1
42.0,male,High School,53931.75,7,MORTGAGE,29141.3,VENTURE,13.14,0.54,15.0,667,No,1
38.0,male,Master,40340.75,15,OWN,9139.37,DEBTCONSOLIDATION,16.53,0.23,8.0,526,Yes,0
69.0,female,Master,26052.57,51,RENT,3831.21,HOMEIMPROVEMENT,14.16,0.15,30.0,689,No,1
34.0,male,High School,34740.13,4,OWN,3133.71,PERSONAL,12.91,0.09,8.0,563,Yes,1
52.0,male,Bachelor,56635.74,22,RENT,12479.01,PERSONAL,12.65,0.22,17.0,635,No,0
53.0,male,Bachelor,22731.64,15,RENT,3274.51,EDUCATION,15.95,0.14,20.0,578,Yes,0
53.0,male,Associate,68385.24,22,MORTGAGE,17527.58,MEDICAL,13.56,0.26,18.0,587,No,0
39.0,female,Bachelor,21520.49,5,RENT,6763.01,PERSONAL,15.06,0.31,10.0,532,No,0
35.0,female,High School,31016.11,5,RENT,8108.54,PERSONAL,17.65,0.26,7.0,553,No,0
44.0,male,Associate,74946.69,23,MORTGAGE,16434.39,HOMEIMPROVEMENT,14.1,0.22,14.0,602,Yes,0
50.0,female,High School,37305.51,5,RENT,9058.29,HOMEIMPROVEMENT,12.76,0.24,13.0,608,Yes,0
40.0,male,High School,44654.5,19,MORTGAGE,13307.99,MEDICAL,13.72,0.3,6.0,609,No,1
43.0,female,Bachelor,37723.06,2,RENT,12189.87,VENTURE,16.08,0.32,7.0,519,Yes,0
40.0,male,Associate,53443.08,20,RENT,7365.45,PERSONAL,17.38,0.14,15.0,621,No,1
46.0,female,Associate,66701.57,24,RENT,12531.55,EDUCATION,11.73,0.19,19.0,640,No,1
45.0,male,High School,31621.27,26,OWN,6183.27,EDUCATION,12.84,0.2,20.0,716,No,1
62.0,male,Bachelor,38021.31,44,OTHER,6329.13,PERSONAL,15.99,0.17,21.0,639,Yes,0
51.0,female,High School,64733.31,32,RENT,16602.16,HOMEIMPROVEMENT,13.78,0.26,13.0,633,No,1
36.0,male,High School,81446.11,4,MORTGAGE,21073.61,MEDICAL,10.81,0.26,13.0,666,No,0
36.0,female,Bachelor,125518.95,16,MORTGAGE,24621.44,MEDICAL,18.81,0.2,10.0,547,Yes,0
52.0,female,Bachelor,17999.92,34,MORTGAGE,2278.78,PERSONAL,12.33,0.13,24.0,698,No,0
45.0,male,Bachelor,109586.99,15,RENT,27882.73,VENTURE,15.45,0.25,12.0,595,No,0
68.0,female,Bachelor,48735.86,31,RENT,14118.85,MEDICAL,12.3,0.29,30.0,631,Yes,0
68.0,male,Associate,128866.66,45,RENT,35000.0,VENTURE,10.95,0.27,30.0,745,No,1
38.0,female,High School,23066.51,16,RENT,4699.09,MEDICAL,13.76,0.2,12.0,586,Yes,0
48.0,male,Associate,29424.23,24,RENT,12618.6,EDUCATION,10.79,0.43,11.0,608,No,1
36.0,male,Bachelor,59598.76,18,RENT,17308.93,PERSONAL,11.82,0.29,12.0,624,No,0
52.0,male,Bachelor,54746.94,29,RENT,18892.69,HOMEIMPROVEMENT,11.18,0.35,16.0,620,Yes,0
64.0,female,Bachelor,56123.16,45,RENT,7792.83,MEDICAL,10.9,0.14,29.0,758,No,1
47.0,female,Master,135223.65,27,RENT,28967.3,EDUCATION,10.93,0.21,15.0,703,No,1
42.0,female,High School,69937.48,14,OTHER,7783.45,PERSONAL,17.8,0.11,7.0,592,Yes,0
49.0,male,Master,48063.84,18,RENT,12314.29,EDUCATION,15.56,0.26,15.0,617,No,0
54.0,male,Bachelor,140657.41,19,OWN,35000.0,DEBTCONSOLIDATION,12.9,0.25,16.0,693,No,1
54.0,female,Bachelor,29884.7,11,MORTGAGE,3486.89,MEDICAL,17.06,0.12,26.0,637,Yes,0
42.0,female,Bachelor,43942.97,16,MORTGAGE,8401.12,MEDICAL,13.44,0.19,16.0,562,Yes,0
40.0,male,Associate,158200.65,13,MORTGAGE,13995.91,PERSONAL,18.3,0.09,9.0,620,No,1
47.0,female,High School,40123.57,6,OWN,19098.03,DEBTCONSOLIDATION,13.86,0.48,16.0,581,Yes,0
42.0,female,High School,29864.58,21,RENT,6066.63,MEDICAL,17.61,0.2,11.0,588,No,0
58.0,female,Associate,52345.51,15,RENT,13022.33,PERSONAL,12.52,0.25,23.0,596,Yes,0
42.0,female,High School,51315.92,11,RENT,15643.21,PERSONAL,16.95,0.3,11.0,545,Yes,0
46.0,male,High School,50383.46,23,RENT,11898.1,EDUCATION,16.29,0.24,13.0,643,No,1
49.0,male,High School,76626.25,19,RENT,11998.93,PERSONAL,14.84,0.16,20.0,643,Yes,0
35.0,female,Doctorate,46390.41,1,OWN,4198.53,MEDICAL,16.2,0.09,12.0,563,No,0
40.0,female,High School,24442.51,7,RENT,6227.89,MEDICAL,20.48,0.25,6.0,530,Yes,0
67.0,female,Doctorate,62826.47,22,OWN,15949.89,HOMEIMPROVEMENT,12.78,0.25,13.0,602,Yes,0
54.0,male,Bachelor,44178.48,27,MORTGAGE,7729.98,EDUCATION,14.23,0.17,18.0,632,No,0
42.0,male,High School,34620.63,7,RENT,3142.55,MEDICAL,14.81,0.09,15.0,529,No,0
52.0,male,High School,22777.73,16,RENT,3681.33,EDUCATION,14.34,0.16,24.0,616,Yes,0
58.0,female,High School,49220.44,23,RENT,18708.8,DEBTCONSOLIDATION,12.69,0.38,16.0,622,No,1
43.0,male,Associate,62053.78,14,OWN,27563.25,DEBTCONSOLIDATION,15.06,0.44,12.0,589,Yes,0
53.0,male,High School,18098.19,6,MORTGAGE,4702.0,PERSONAL,14.97,0.26,23.0,551,Yes,0
52.0,female,Master,55465.44,17,RENT,8248.58,VENTURE,13.62,0.15,14.0,604,Yes,0
36.0,male,Associate,36547.93,17,RENT,7754.0,PERSONAL,15.8,0.21,5.0,556,Yes,1
43.0,male,Bachelor,54018.31,17,MORTGAGE,9597.82,HOMEIMPROVEMENT,16.28,0.18,17.0,591,No,0
